child,parent_1,parent_2,parent_3
GEN=56_MEMBER=159_DE,GEN=50_MEMBER=1475_DE,GEN=26_MEMBER=752_DE,GEN=49_MEMBER=1445_DE,GEN=51_MEMBER=13_DE
GEN=56_MEMBER=160_DE,GEN=30_MEMBER=870_DE,GEN=45_MEMBER=1330_DE,GEN=39_MEMBER=1165_DE,GEN=52_MEMBER=59_DE
GEN=56_MEMBER=161_DE,GEN=30_MEMBER=870_DE,GEN=55_MEMBER=143_DE,GEN=43_MEMBER=1266_DE,GEN=39_MEMBER=1165_DE
GEN=56_MEMBER=162_DE,GEN=26_MEMBER=752_DE,GEN=6_MEMBER=158_DE,GEN=51_MEMBER=13_DE,GEN=52_MEMBER=59_DE
GEN=56_MEMBER=163_DE,GEN=30_MEMBER=870_DE,GEN=49_MEMBER=1445_DE,GEN=53_MEMBER=60_DE,GEN=35_MEMBER=1039_DE
GEN=56_MEMBER=164_DE,GEN=50_MEMBER=1475_DE,GEN=26_MEMBER=752_DE,GEN=42_MEMBER=1237_DE,GEN=39_MEMBER=1165_DE
GEN=56_MEMBER=165_DE,GEN=47_MEMBER=1388_DE,GEN=49_MEMBER=1445_DE,GEN=39_MEMBER=1165_DE,GEN=52_MEMBER=30_DE
GEN=56_MEMBER=166_DE,GEN=40_MEMBER=1186_DE,GEN=30_MEMBER=870_DE,GEN=50_MEMBER=1480_DE,GEN=54_MEMBER=97_DE
GEN=56_MEMBER=167_DE,GEN=40_MEMBER=1186_DE,GEN=50_MEMBER=1475_DE,GEN=47_MEMBER=1388_DE,GEN=53_MEMBER=86_DE
GEN=56_MEMBER=168_DE,GEN=30_MEMBER=870_DE,GEN=43_MEMBER=1266_DE,GEN=6_MEMBER=158_DE,GEN=20_MEMBER=588_DE
GEN=56_MEMBER=169_DE,GEN=6_MEMBER=158_DE,GEN=45_MEMBER=1330_DE,GEN=20_MEMBER=588_DE,GEN=49_MEMBER=1445_DE
GEN=56_MEMBER=170_DE,GEN=30_MEMBER=870_DE,GEN=26_MEMBER=752_DE,GEN=42_MEMBER=1237_DE,GEN=26_MEMBER=762_DE
GEN=56_MEMBER=171_DE,GEN=45_MEMBER=1330_DE,GEN=42_MEMBER=1237_DE,GEN=14_MEMBER=403_DE,GEN=33_MEMBER=966_DE
GEN=56_MEMBER=172_DE,GEN=30_MEMBER=870_DE,GEN=55_MEMBER=143_DE,GEN=26_MEMBER=752_DE,GEN=20_MEMBER=588_DE
GEN=56_MEMBER=173_DE,GEN=55_MEMBER=143_DE,GEN=50_MEMBER=1475_DE,GEN=53_MEMBER=60_DE,GEN=55_MEMBER=139_DE
GEN=56_MEMBER=174_DE,GEN=30_MEMBER=870_DE,GEN=47_MEMBER=1388_DE,GEN=42_MEMBER=1237_DE,GEN=39_MEMBER=1165_DE
GEN=56_MEMBER=175_DE,GEN=40_MEMBER=1186_DE,GEN=20_MEMBER=588_DE,GEN=33_MEMBER=966_DE,GEN=51_MEMBER=6_DE
GEN=56_MEMBER=176_DE,GEN=55_MEMBER=143_DE,GEN=50_MEMBER=1480_DE,GEN=20_MEMBER=588_DE,GEN=14_MEMBER=403_DE
GEN=56_MEMBER=177_DE,GEN=40_MEMBER=1186_DE,GEN=43_MEMBER=1266_DE,GEN=35_MEMBER=1039_DE,GEN=26_MEMBER=762_DE
GEN=56_MEMBER=178_DE,GEN=55_MEMBER=143_DE,GEN=26_MEMBER=752_DE,GEN=35_MEMBER=1039_DE,GEN=51_MEMBER=13_DE
GEN=56_MEMBER=179_DE,GEN=26_MEMBER=752_DE,GEN=45_MEMBER=1330_DE,GEN=14_MEMBER=403_DE,GEN=53_MEMBER=60_DE
GEN=57_MEMBER=180_DE,GEN=55_MEMBER=143_DE,GEN=49_MEMBER=1445_DE,GEN=54_MEMBER=97_DE,GEN=51_MEMBER=6_DE
GEN=57_MEMBER=181_DE,GEN=50_MEMBER=1475_DE,GEN=43_MEMBER=1266_DE,GEN=17_MEMBER=502_DE,GEN=51_MEMBER=6_DE
GEN=57_MEMBER=182_DE,GEN=50_MEMBER=1475_DE,GEN=20_MEMBER=588_DE,GEN=52_MEMBER=30_DE,GEN=52_MEMBER=34_DE
GEN=57_MEMBER=183_DE,GEN=47_MEMBER=1388_DE,GEN=45_MEMBER=1330_DE,GEN=53_MEMBER=60_DE,GEN=52_MEMBER=30_DE
GEN=57_MEMBER=184_DE,GEN=26_MEMBER=752_DE,GEN=43_MEMBER=1266_DE,GEN=20_MEMBER=588_DE,GEN=49_MEMBER=1445_DE
GEN=57_MEMBER=185_DE,GEN=45_MEMBER=1330_DE,GEN=50_MEMBER=1480_DE,GEN=17_MEMBER=502_DE,GEN=39_MEMBER=1165_DE
GEN=57_MEMBER=186_DE,GEN=40_MEMBER=1186_DE,GEN=35_MEMBER=1039_DE,GEN=39_MEMBER=1165_DE,GEN=56_MEMBER=163_DE
GEN=57_MEMBER=187_DE,GEN=40_MEMBER=1186_DE,GEN=26_MEMBER=752_DE,GEN=20_MEMBER=588_DE,GEN=35_MEMBER=1039_DE
GEN=57_MEMBER=188_DE,GEN=26_MEMBER=752_DE,GEN=20_MEMBER=588_DE,GEN=17_MEMBER=502_DE,GEN=39_MEMBER=1165_DE
GEN=57_MEMBER=189_DE,GEN=40_MEMBER=1186_DE,GEN=26_MEMBER=752_DE,GEN=35_MEMBER=1039_DE,GEN=33_MEMBER=966_DE
GEN=57_MEMBER=190_DE,GEN=40_MEMBER=1186_DE,GEN=47_MEMBER=1388_DE,GEN=49_MEMBER=1445_DE,GEN=33_MEMBER=966_DE
GEN=57_MEMBER=191_DE,GEN=55_MEMBER=143_DE,GEN=14_MEMBER=403_DE,GEN=33_MEMBER=966_DE,GEN=52_MEMBER=30_DE
GEN=57_MEMBER=192_DE,GEN=47_MEMBER=1388_DE,GEN=50_MEMBER=1480_DE,GEN=42_MEMBER=1237_DE,GEN=33_MEMBER=966_DE
GEN=57_MEMBER=193_DE,GEN=47_MEMBER=1388_DE,GEN=43_MEMBER=1266_DE,GEN=20_MEMBER=588_DE,GEN=33_MEMBER=966_DE
GEN=57_MEMBER=194_DE,GEN=30_MEMBER=870_DE,GEN=26_MEMBER=752_DE,GEN=20_MEMBER=588_DE,GEN=14_MEMBER=403_DE
GEN=57_MEMBER=195_DE,GEN=40_MEMBER=1186_DE,GEN=50_MEMBER=1475_DE,GEN=26_MEMBER=752_DE,GEN=53_MEMBER=60_DE
GEN=57_MEMBER=196_DE,GEN=50_MEMBER=1475_DE,GEN=26_MEMBER=752_DE,GEN=39_MEMBER=1165_DE,GEN=33_MEMBER=966_DE
GEN=57_MEMBER=197_DE,GEN=40_MEMBER=1186_DE,GEN=45_MEMBER=1330_DE,GEN=49_MEMBER=1445_DE,GEN=35_MEMBER=1039_DE
GEN=57_MEMBER=198_DE,GEN=40_MEMBER=1186_DE,GEN=30_MEMBER=870_DE,GEN=47_MEMBER=1388_DE,GEN=35_MEMBER=1039_DE
GEN=57_MEMBER=199_DE,GEN=50_MEMBER=1475_DE,GEN=26_MEMBER=752_DE,GEN=50_MEMBER=1480_DE,GEN=33_MEMBER=966_DE
GEN=57_MEMBER=200_DE,GEN=40_MEMBER=1186_DE,GEN=14_MEMBER=403_DE,GEN=53_MEMBER=60_DE,GEN=33_MEMBER=966_DE
GEN=57_MEMBER=201_DE,GEN=40_MEMBER=1186_DE,GEN=30_MEMBER=870_DE,GEN=50_MEMBER=1475_DE,GEN=17_MEMBER=502_DE
GEN=57_MEMBER=202_DE,GEN=30_MEMBER=870_DE,GEN=47_MEMBER=1388_DE,GEN=53_MEMBER=60_DE,GEN=35_MEMBER=1039_DE
GEN=57_MEMBER=203_DE,GEN=40_MEMBER=1186_DE,GEN=30_MEMBER=870_DE,GEN=6_MEMBER=158_DE,GEN=51_MEMBER=6_DE
GEN=57_MEMBER=204_DE,GEN=40_MEMBER=1186_DE,GEN=30_MEMBER=870_DE,GEN=20_MEMBER=588_DE,GEN=17_MEMBER=502_DE
GEN=57_MEMBER=205_DE,GEN=40_MEMBER=1186_DE,GEN=30_MEMBER=870_DE,GEN=55_MEMBER=143_DE,GEN=39_MEMBER=1165_DE
GEN=57_MEMBER=206_DE,GEN=40_MEMBER=1186_DE,GEN=55_MEMBER=143_DE,GEN=43_MEMBER=1266_DE,GEN=35_MEMBER=1039_DE
GEN=57_MEMBER=207_DE,GEN=55_MEMBER=143_DE,GEN=50_MEMBER=1475_DE,GEN=49_MEMBER=1445_DE,GEN=17_MEMBER=502_DE
GEN=57_MEMBER=208_DE,GEN=40_MEMBER=1186_DE,GEN=55_MEMBER=143_DE,GEN=43_MEMBER=1266_DE,GEN=50_MEMBER=1480_DE
GEN=57_MEMBER=209_DE,GEN=40_MEMBER=1186_DE,GEN=30_MEMBER=870_DE,GEN=55_MEMBER=143_DE,GEN=47_MEMBER=1388_DE
GEN=58_MEMBER=210_DE,GEN=40_MEMBER=1186_DE,GEN=50_MEMBER=1475_DE,GEN=6_MEMBER=158_DE,GEN=49_MEMBER=1445_DE
GEN=58_MEMBER=211_DE,GEN=43_MEMBER=1266_DE,GEN=49_MEMBER=1445_DE,GEN=33_MEMBER=966_DE,GEN=52_MEMBER=30_DE
GEN=58_MEMBER=212_DE,GEN=45_MEMBER=1330_DE,GEN=20_MEMBER=588_DE,GEN=42_MEMBER=1237_DE,GEN=52_MEMBER=34_DE
GEN=58_MEMBER=213_DE,GEN=40_MEMBER=1186_DE,GEN=55_MEMBER=143_DE,GEN=17_MEMBER=502_DE,GEN=51_MEMBER=6_DE
GEN=58_MEMBER=214_DE,GEN=47_MEMBER=1388_DE,GEN=50_MEMBER=1480_DE,GEN=26_MEMBER=762_DE,GEN=52_MEMBER=30_DE
GEN=58_MEMBER=215_DE,GEN=40_MEMBER=1186_DE,GEN=42_MEMBER=1237_DE,GEN=14_MEMBER=403_DE,GEN=26_MEMBER=762_DE
GEN=58_MEMBER=216_DE,GEN=6_MEMBER=158_DE,GEN=20_MEMBER=588_DE,GEN=49_MEMBER=1445_DE,GEN=39_MEMBER=1165_DE
GEN=58_MEMBER=217_DE,GEN=47_MEMBER=1388_DE,GEN=43_MEMBER=1266_DE,GEN=14_MEMBER=403_DE,GEN=35_MEMBER=1039_DE
GEN=58_MEMBER=218_DE,GEN=40_MEMBER=1186_DE,GEN=50_MEMBER=1475_DE,GEN=47_MEMBER=1388_DE,GEN=6_MEMBER=158_DE
GEN=58_MEMBER=219_DE,GEN=47_MEMBER=1388_DE,GEN=20_MEMBER=588_DE,GEN=14_MEMBER=403_DE,GEN=26_MEMBER=762_DE
GEN=58_MEMBER=220_DE,GEN=40_MEMBER=1186_DE,GEN=30_MEMBER=870_DE,GEN=20_MEMBER=588_DE,GEN=35_MEMBER=1039_DE
GEN=58_MEMBER=221_DE,GEN=40_MEMBER=1186_DE,GEN=30_MEMBER=870_DE,GEN=43_MEMBER=1266_DE,GEN=53_MEMBER=60_DE
GEN=58_MEMBER=222_DE,GEN=40_MEMBER=1186_DE,GEN=30_MEMBER=870_DE,GEN=6_MEMBER=158_DE,GEN=53_MEMBER=60_DE
GEN=58_MEMBER=223_DE,GEN=30_MEMBER=870_DE,GEN=55_MEMBER=143_DE,GEN=47_MEMBER=1388_DE,GEN=49_MEMBER=1445_DE
GEN=58_MEMBER=224_DE,GEN=47_MEMBER=1388_DE,GEN=45_MEMBER=1330_DE,GEN=20_MEMBER=588_DE,GEN=17_MEMBER=502_DE
GEN=58_MEMBER=225_DE,GEN=26_MEMBER=752_DE,GEN=47_MEMBER=1388_DE,GEN=43_MEMBER=1266_DE,GEN=42_MEMBER=1237_DE
GEN=58_MEMBER=226_DE,GEN=30_MEMBER=870_DE,GEN=55_MEMBER=143_DE,GEN=50_MEMBER=1475_DE,GEN=43_MEMBER=1266_DE
GEN=58_MEMBER=227_DE,GEN=40_MEMBER=1186_DE,GEN=55_MEMBER=143_DE,GEN=53_MEMBER=60_DE,GEN=35_MEMBER=1039_DE
GEN=58_MEMBER=228_DE,GEN=26_MEMBER=752_DE,GEN=47_MEMBER=1388_DE,GEN=50_MEMBER=1480_DE,GEN=20_MEMBER=588_DE
GEN=58_MEMBER=229_DE,GEN=40_MEMBER=1186_DE,GEN=50_MEMBER=1475_DE,GEN=35_MEMBER=1039_DE,GEN=26_MEMBER=762_DE
GEN=58_MEMBER=230_DE,GEN=30_MEMBER=870_DE,GEN=50_MEMBER=1475_DE,GEN=43_MEMBER=1266_DE,GEN=49_MEMBER=1445_DE
GEN=58_MEMBER=231_DE,GEN=30_MEMBER=870_DE,GEN=47_MEMBER=1388_DE,GEN=26_MEMBER=762_DE,GEN=52_MEMBER=30_DE
GEN=58_MEMBER=232_DE,GEN=40_MEMBER=1186_DE,GEN=30_MEMBER=870_DE,GEN=55_MEMBER=143_DE,GEN=49_MEMBER=1445_DE
GEN=58_MEMBER=233_DE,GEN=55_MEMBER=143_DE,GEN=6_MEMBER=158_DE,GEN=45_MEMBER=1330_DE,GEN=39_MEMBER=1165_DE
GEN=58_MEMBER=234_DE,GEN=40_MEMBER=1186_DE,GEN=6_MEMBER=158_DE,GEN=52_MEMBER=30_DE,GEN=51_MEMBER=13_DE
GEN=58_MEMBER=235_DE,GEN=30_MEMBER=870_DE,GEN=6_MEMBER=158_DE,GEN=39_MEMBER=1165_DE,GEN=52_MEMBER=30_DE
GEN=58_MEMBER=236_DE,GEN=55_MEMBER=143_DE,GEN=50_MEMBER=1480_DE,GEN=14_MEMBER=403_DE,GEN=56_MEMBER=155_DE
GEN=58_MEMBER=237_DE,GEN=40_MEMBER=1186_DE,GEN=55_MEMBER=143_DE,GEN=20_MEMBER=588_DE,GEN=17_MEMBER=502_DE
GEN=58_MEMBER=238_DE,GEN=30_MEMBER=870_DE,GEN=55_MEMBER=143_DE,GEN=43_MEMBER=1266_DE,GEN=50_MEMBER=1480_DE
GEN=58_MEMBER=239_DE,GEN=6_MEMBER=158_DE,GEN=20_MEMBER=588_DE,GEN=17_MEMBER=502_DE,GEN=26_MEMBER=762_DE
GEN=59_MEMBER=240_DE,GEN=30_MEMBER=870_DE,GEN=43_MEMBER=1266_DE,GEN=58_MEMBER=216_DE,GEN=45_MEMBER=1330_DE
GEN=59_MEMBER=241_DE,GEN=47_MEMBER=1388_DE,GEN=14_MEMBER=403_DE,GEN=39_MEMBER=1165_DE,GEN=26_MEMBER=762_DE
GEN=59_MEMBER=242_DE,GEN=55_MEMBER=143_DE,GEN=43_MEMBER=1266_DE,GEN=39_MEMBER=1165_DE,GEN=51_MEMBER=6_DE
GEN=59_MEMBER=243_DE,GEN=50_MEMBER=1475_DE,GEN=35_MEMBER=1039_DE,GEN=52_MEMBER=30_DE,GEN=57_MEMBER=183_DE
GEN=59_MEMBER=244_DE,GEN=43_MEMBER=1266_DE,GEN=58_MEMBER=228_DE,GEN=50_MEMBER=1480_DE,GEN=35_MEMBER=1039_DE
GEN=59_MEMBER=245_DE,GEN=50_MEMBER=1475_DE,GEN=58_MEMBER=216_DE,GEN=45_MEMBER=1330_DE,GEN=52_MEMBER=30_DE
GEN=59_MEMBER=246_DE,GEN=40_MEMBER=1186_DE,GEN=58_MEMBER=228_DE,GEN=58_MEMBER=216_DE,GEN=58_MEMBER=224_DE
GEN=59_MEMBER=247_DE,GEN=58_MEMBER=228_DE,GEN=14_MEMBER=403_DE,GEN=45_MEMBER=1330_DE,GEN=56_MEMBER=163_DE
GEN=59_MEMBER=248_DE,GEN=55_MEMBER=143_DE,GEN=14_MEMBER=403_DE,GEN=50_MEMBER=1480_DE,GEN=58_MEMBER=216_DE
GEN=59_MEMBER=249_DE,GEN=58_MEMBER=228_DE,GEN=50_MEMBER=1480_DE,GEN=58_MEMBER=216_DE,GEN=51_MEMBER=6_DE
GEN=59_MEMBER=250_DE,GEN=30_MEMBER=870_DE,GEN=43_MEMBER=1266_DE,GEN=58_MEMBER=228_DE,GEN=47_MEMBER=1388_DE
GEN=59_MEMBER=251_DE,GEN=55_MEMBER=143_DE,GEN=26_MEMBER=752_DE,GEN=47_MEMBER=1388_DE,GEN=50_MEMBER=1480_DE
GEN=59_MEMBER=252_DE,GEN=30_MEMBER=870_DE,GEN=58_MEMBER=228_DE,GEN=49_MEMBER=1445_DE,GEN=52_MEMBER=30_DE
GEN=59_MEMBER=253_DE,GEN=47_MEMBER=1388_DE,GEN=58_MEMBER=224_DE,GEN=39_MEMBER=1165_DE,GEN=52_MEMBER=30_DE
GEN=59_MEMBER=254_DE,GEN=20_MEMBER=588_DE,GEN=58_MEMBER=216_DE,GEN=39_MEMBER=1165_DE,GEN=51_MEMBER=13_DE
GEN=59_MEMBER=255_DE,GEN=40_MEMBER=1186_DE,GEN=49_MEMBER=1445_DE,GEN=45_MEMBER=1330_DE,GEN=52_MEMBER=30_DE
GEN=59_MEMBER=256_DE,GEN=30_MEMBER=870_DE,GEN=42_MEMBER=1237_DE,GEN=17_MEMBER=502_DE,GEN=35_MEMBER=1039_DE
GEN=59_MEMBER=257_DE,GEN=58_MEMBER=216_DE,GEN=42_MEMBER=1237_DE,GEN=33_MEMBER=966_DE,GEN=26_MEMBER=762_DE
GEN=59_MEMBER=258_DE,GEN=50_MEMBER=1480_DE,GEN=58_MEMBER=216_DE,GEN=45_MEMBER=1330_DE,GEN=26_MEMBER=762_DE
GEN=59_MEMBER=259_DE,GEN=30_MEMBER=870_DE,GEN=55_MEMBER=143_DE,GEN=58_MEMBER=228_DE,GEN=58_MEMBER=224_DE
GEN=59_MEMBER=260_DE,GEN=50_MEMBER=1475_DE,GEN=58_MEMBER=228_DE,GEN=47_MEMBER=1388_DE,GEN=58_MEMBER=224_DE
GEN=59_MEMBER=261_DE,GEN=30_MEMBER=870_DE,GEN=26_MEMBER=752_DE,GEN=17_MEMBER=502_DE,GEN=51_MEMBER=13_DE
GEN=59_MEMBER=262_DE,GEN=55_MEMBER=143_DE,GEN=50_MEMBER=1475_DE,GEN=26_MEMBER=752_DE,GEN=47_MEMBER=1388_DE
GEN=59_MEMBER=263_DE,GEN=30_MEMBER=870_DE,GEN=55_MEMBER=143_DE,GEN=14_MEMBER=403_DE,GEN=49_MEMBER=1445_DE
GEN=59_MEMBER=264_DE,GEN=55_MEMBER=143_DE,GEN=43_MEMBER=1266_DE,GEN=39_MEMBER=1165_DE,GEN=26_MEMBER=762_DE
GEN=59_MEMBER=265_DE,GEN=40_MEMBER=1186_DE,GEN=55_MEMBER=143_DE,GEN=20_MEMBER=588_DE,GEN=58_MEMBER=216_DE
GEN=59_MEMBER=266_DE,GEN=43_MEMBER=1266_DE,GEN=20_MEMBER=588_DE,GEN=58_MEMBER=216_DE,GEN=49_MEMBER=1445_DE
GEN=59_MEMBER=267_DE,GEN=26_MEMBER=752_DE,GEN=58_MEMBER=228_DE,GEN=17_MEMBER=502_DE,GEN=33_MEMBER=966_DE
GEN=59_MEMBER=268_DE,GEN=50_MEMBER=1475_DE,GEN=58_MEMBER=228_DE,GEN=49_MEMBER=1445_DE,GEN=42_MEMBER=1237_DE
GEN=59_MEMBER=269_DE,GEN=30_MEMBER=870_DE,GEN=50_MEMBER=1475_DE,GEN=49_MEMBER=1445_DE,GEN=17_MEMBER=502_DE
GEN=60_MEMBER=270_DE,GEN=55_MEMBER=143_DE,GEN=59_MEMBER=245_DE,GEN=33_MEMBER=966_DE,GEN=52_MEMBER=30_DE
GEN=60_MEMBER=271_DE,GEN=30_MEMBER=870_DE,GEN=55_MEMBER=143_DE,GEN=14_MEMBER=403_DE,GEN=49_MEMBER=1445_DE
GEN=60_MEMBER=272_DE,GEN=55_MEMBER=143_DE,GEN=59_MEMBER=245_DE,GEN=20_MEMBER=588_DE,GEN=58_MEMBER=216_DE
GEN=60_MEMBER=273_DE,GEN=30_MEMBER=870_DE,GEN=58_MEMBER=228_DE,GEN=14_MEMBER=403_DE,GEN=59_MEMBER=263_DE
GEN=60_MEMBER=274_DE,GEN=30_MEMBER=870_DE,GEN=43_MEMBER=1266_DE,GEN=39_MEMBER=1165_DE,GEN=52_MEMBER=30_DE
GEN=60_MEMBER=275_DE,GEN=26_MEMBER=752_DE,GEN=20_MEMBER=588_DE,GEN=58_MEMBER=224_DE,GEN=33_MEMBER=966_DE
GEN=60_MEMBER=276_DE,GEN=58_MEMBER=228_DE,GEN=47_MEMBER=1388_DE,GEN=50_MEMBER=1480_DE,GEN=50_MEMBER=1475_DE
GEN=60_MEMBER=277_DE,GEN=30_MEMBER=870_DE,GEN=59_MEMBER=245_DE,GEN=47_MEMBER=1388_DE,GEN=52_MEMBER=34_DE
GEN=60_MEMBER=278_DE,GEN=55_MEMBER=143_DE,GEN=47_MEMBER=1388_DE,GEN=20_MEMBER=588_DE,GEN=51_MEMBER=13_DE
GEN=60_MEMBER=279_DE,GEN=58_MEMBER=228_DE,GEN=50_MEMBER=1480_DE,GEN=42_MEMBER=1237_DE,GEN=35_MEMBER=1039_DE
GEN=60_MEMBER=280_DE,GEN=40_MEMBER=1186_DE,GEN=59_MEMBER=245_DE,GEN=58_MEMBER=216_DE,GEN=42_MEMBER=1237_DE
GEN=60_MEMBER=281_DE,GEN=30_MEMBER=870_DE,GEN=47_MEMBER=1388_DE,GEN=14_MEMBER=403_DE,GEN=39_MEMBER=1165_DE
GEN=60_MEMBER=282_DE,GEN=30_MEMBER=870_DE,GEN=43_MEMBER=1266_DE,GEN=42_MEMBER=1237_DE,GEN=52_MEMBER=34_DE
GEN=60_MEMBER=283_DE,GEN=58_MEMBER=228_DE,GEN=50_MEMBER=1480_DE,GEN=58_MEMBER=216_DE,GEN=42_MEMBER=1237_DE
GEN=60_MEMBER=284_DE,GEN=43_MEMBER=1266_DE,GEN=14_MEMBER=403_DE,GEN=58_MEMBER=224_DE,GEN=17_MEMBER=502_DE
GEN=60_MEMBER=285_DE,GEN=30_MEMBER=870_DE,GEN=55_MEMBER=143_DE,GEN=43_MEMBER=1266_DE,GEN=49_MEMBER=1445_DE
GEN=60_MEMBER=286_DE,GEN=47_MEMBER=1388_DE,GEN=14_MEMBER=403_DE,GEN=49_MEMBER=1445_DE,GEN=58_MEMBER=224_DE
GEN=60_MEMBER=287_DE,GEN=30_MEMBER=870_DE,GEN=59_MEMBER=245_DE,GEN=43_MEMBER=1266_DE,GEN=35_MEMBER=1039_DE
GEN=60_MEMBER=288_DE,GEN=43_MEMBER=1266_DE,GEN=14_MEMBER=403_DE,GEN=50_MEMBER=1480_DE,GEN=49_MEMBER=1445_DE
GEN=60_MEMBER=289_DE,GEN=55_MEMBER=143_DE,GEN=58_MEMBER=216_DE,GEN=39_MEMBER=1165_DE,GEN=50_MEMBER=1475_DE
GEN=60_MEMBER=290_DE,GEN=26_MEMBER=752_DE,GEN=58_MEMBER=228_DE,GEN=14_MEMBER=403_DE,GEN=51_MEMBER=13_DE
GEN=60_MEMBER=291_DE,GEN=43_MEMBER=1266_DE,GEN=14_MEMBER=403_DE,GEN=42_MEMBER=1237_DE,GEN=51_MEMBER=13_DE
GEN=60_MEMBER=292_DE,GEN=55_MEMBER=143_DE,GEN=58_MEMBER=228_DE,GEN=14_MEMBER=403_DE,GEN=58_MEMBER=216_DE
GEN=60_MEMBER=293_DE,GEN=30_MEMBER=870_DE,GEN=14_MEMBER=403_DE,GEN=58_MEMBER=224_DE,GEN=45_MEMBER=1330_DE
GEN=60_MEMBER=294_DE,GEN=55_MEMBER=143_DE,GEN=59_MEMBER=245_DE,GEN=14_MEMBER=403_DE,GEN=49_MEMBER=1445_DE
GEN=60_MEMBER=295_DE,GEN=55_MEMBER=143_DE,GEN=47_MEMBER=1388_DE,GEN=50_MEMBER=1480_DE,GEN=26_MEMBER=762_DE
GEN=60_MEMBER=296_DE,GEN=40_MEMBER=1186_DE,GEN=26_MEMBER=752_DE,GEN=43_MEMBER=1266_DE,GEN=51_MEMBER=13_DE
GEN=60_MEMBER=297_DE,GEN=55_MEMBER=143_DE,GEN=20_MEMBER=588_DE,GEN=42_MEMBER=1237_DE,GEN=52_MEMBER=34_DE
GEN=60_MEMBER=298_DE,GEN=30_MEMBER=870_DE,GEN=59_MEMBER=245_DE,GEN=43_MEMBER=1266_DE,GEN=47_MEMBER=1388_DE
GEN=60_MEMBER=299_DE,GEN=26_MEMBER=752_DE,GEN=14_MEMBER=403_DE,GEN=42_MEMBER=1237_DE,GEN=35_MEMBER=1039_DE
GEN=61_MEMBER=300_DE,GEN=40_MEMBER=1186_DE,GEN=58_MEMBER=228_DE,GEN=45_MEMBER=1330_DE,GEN=17_MEMBER=502_DE
GEN=61_MEMBER=301_DE,GEN=30_MEMBER=870_DE,GEN=40_MEMBER=1186_DE,GEN=26_MEMBER=752_DE,GEN=20_MEMBER=588_DE
GEN=61_MEMBER=302_DE,GEN=43_MEMBER=1266_DE,GEN=58_MEMBER=228_DE,GEN=20_MEMBER=588_DE,GEN=58_MEMBER=224_DE
GEN=61_MEMBER=303_DE,GEN=30_MEMBER=870_DE,GEN=14_MEMBER=403_DE,GEN=20_MEMBER=588_DE,GEN=42_MEMBER=1237_DE
GEN=61_MEMBER=304_DE,GEN=40_MEMBER=1186_DE,GEN=26_MEMBER=752_DE,GEN=14_MEMBER=403_DE,GEN=49_MEMBER=1445_DE
GEN=61_MEMBER=305_DE,GEN=58_MEMBER=228_DE,GEN=20_MEMBER=588_DE,GEN=17_MEMBER=502_DE,GEN=35_MEMBER=1039_DE
GEN=61_MEMBER=306_DE,GEN=20_MEMBER=588_DE,GEN=58_MEMBER=224_DE,GEN=49_MEMBER=1445_DE,GEN=50_MEMBER=1475_DE
GEN=61_MEMBER=307_DE,GEN=30_MEMBER=870_DE,GEN=58_MEMBER=228_DE,GEN=45_MEMBER=1330_DE,GEN=50_MEMBER=1475_DE
GEN=61_MEMBER=308_DE,GEN=40_MEMBER=1186_DE,GEN=20_MEMBER=588_DE,GEN=58_MEMBER=216_DE,GEN=60_MEMBER=276_DE
GEN=61_MEMBER=309_DE,GEN=30_MEMBER=870_DE,GEN=26_MEMBER=752_DE,GEN=47_MEMBER=1388_DE,GEN=50_MEMBER=1475_DE
GEN=61_MEMBER=310_DE,GEN=30_MEMBER=870_DE,GEN=43_MEMBER=1266_DE,GEN=42_MEMBER=1237_DE,GEN=56_MEMBER=155_DE
GEN=61_MEMBER=311_DE,GEN=30_MEMBER=870_DE,GEN=55_MEMBER=143_DE,GEN=59_MEMBER=245_DE,GEN=50_MEMBER=1480_DE
GEN=61_MEMBER=312_DE,GEN=55_MEMBER=143_DE,GEN=58_MEMBER=228_DE,GEN=14_MEMBER=403_DE,GEN=33_MEMBER=966_DE
GEN=61_MEMBER=313_DE,GEN=55_MEMBER=143_DE,GEN=47_MEMBER=1388_DE,GEN=58_MEMBER=216_DE,GEN=39_MEMBER=1165_DE
GEN=61_MEMBER=314_DE,GEN=55_MEMBER=143_DE,GEN=47_MEMBER=1388_DE,GEN=49_MEMBER=1445_DE,GEN=45_MEMBER=1330_DE
GEN=61_MEMBER=315_DE,GEN=40_MEMBER=1186_DE,GEN=55_MEMBER=143_DE,GEN=59_MEMBER=245_DE,GEN=26_MEMBER=762_DE
GEN=61_MEMBER=316_DE,GEN=26_MEMBER=752_DE,GEN=43_MEMBER=1266_DE,GEN=45_MEMBER=1330_DE,GEN=50_MEMBER=1475_DE
GEN=61_MEMBER=317_DE,GEN=59_MEMBER=245_DE,GEN=26_MEMBER=752_DE,GEN=50_MEMBER=1480_DE,GEN=49_MEMBER=1445_DE
GEN=61_MEMBER=318_DE,GEN=30_MEMBER=870_DE,GEN=26_MEMBER=752_DE,GEN=58_MEMBER=216_DE,GEN=52_MEMBER=30_DE
GEN=61_MEMBER=319_DE,GEN=14_MEMBER=403_DE,GEN=58_MEMBER=224_DE,GEN=45_MEMBER=1330_DE,GEN=35_MEMBER=1039_DE
