child,parent_1,parent_2,parent_3
GEN=114_MEMBER=3413_DE,GEN=43_MEMBER=1276_DE,GEN=42_MEMBER=1238_DE,GEN=52_MEMBER=1543_DE,GEN=48_MEMBER=1424_DE
GEN=114_MEMBER=3414_DE,GEN=93_MEMBER=2769_DE,GEN=81_MEMBER=2424_DE,GEN=52_MEMBER=1543_DE,GEN=106_MEMBER=3163_DE
GEN=114_MEMBER=3415_DE,GEN=94_MEMBER=2804_DE,GEN=110_MEMBER=3280_DE,GEN=48_MEMBER=1424_DE,GEN=57_MEMBER=1698_DE
GEN=114_MEMBER=3416_DE,GEN=28_MEMBER=810_DE,GEN=94_MEMBER=2804_DE,GEN=81_MEMBER=2424_DE,GEN=106_MEMBER=3163_DE
GEN=114_MEMBER=3417_DE,GEN=90_MEMBER=2671_DE,GEN=81_MEMBER=2424_DE,GEN=2_MEMBER=38_DE,GEN=90_MEMBER=2683_DE
GEN=114_MEMBER=3418_DE,GEN=90_MEMBER=2671_DE,GEN=52_MEMBER=1543_DE,GEN=106_MEMBER=3163_DE,GEN=2_MEMBER=38_DE
GEN=114_MEMBER=3419_DE,GEN=43_MEMBER=1276_DE,GEN=94_MEMBER=2804_DE,GEN=42_MEMBER=1238_DE,GEN=71_MEMBER=2125_DE
GEN=115_MEMBER=3420_DE,GEN=68_MEMBER=2010_DE,GEN=43_MEMBER=1276_DE,GEN=42_MEMBER=1238_DE,GEN=52_MEMBER=1543_DE
GEN=115_MEMBER=3421_DE,GEN=72_MEMBER=2153_DE,GEN=93_MEMBER=2769_DE,GEN=52_MEMBER=1543_DE,GEN=111_MEMBER=3313_DE
GEN=115_MEMBER=3422_DE,GEN=90_MEMBER=2671_DE,GEN=72_MEMBER=2153_DE,GEN=52_MEMBER=1543_DE,GEN=110_MEMBER=3280_DE
GEN=115_MEMBER=3423_DE,GEN=28_MEMBER=810_DE,GEN=68_MEMBER=2010_DE,GEN=52_MEMBER=1543_DE,GEN=57_MEMBER=1691_DE
GEN=115_MEMBER=3424_DE,GEN=81_MEMBER=2424_DE,GEN=106_MEMBER=3163_DE,GEN=49_MEMBER=1459_DE,GEN=2_MEMBER=38_DE
GEN=115_MEMBER=3425_DE,GEN=68_MEMBER=2010_DE,GEN=110_MEMBER=3280_DE,GEN=48_MEMBER=1424_DE,GEN=55_MEMBER=1639_DE
GEN=115_MEMBER=3426_DE,GEN=28_MEMBER=810_DE,GEN=46_MEMBER=1377_DE,GEN=94_MEMBER=2804_DE,GEN=110_MEMBER=3280_DE
GEN=115_MEMBER=3427_DE,GEN=93_MEMBER=2769_DE,GEN=43_MEMBER=1276_DE,GEN=42_MEMBER=1238_DE,GEN=81_MEMBER=2424_DE
GEN=115_MEMBER=3428_DE,GEN=93_MEMBER=2769_DE,GEN=43_MEMBER=1276_DE,GEN=94_MEMBER=2804_DE,GEN=110_MEMBER=3280_DE
GEN=115_MEMBER=3429_DE,GEN=90_MEMBER=2671_DE,GEN=93_MEMBER=2769_DE,GEN=42_MEMBER=1238_DE,GEN=81_MEMBER=2424_DE
GEN=115_MEMBER=3430_DE,GEN=28_MEMBER=810_DE,GEN=68_MEMBER=2010_DE,GEN=43_MEMBER=1276_DE,GEN=80_MEMBER=2388_DE
GEN=115_MEMBER=3431_DE,GEN=52_MEMBER=1543_DE,GEN=106_MEMBER=3163_DE,GEN=57_MEMBER=1691_DE,GEN=2_MEMBER=38_DE
GEN=115_MEMBER=3432_DE,GEN=94_MEMBER=2804_DE,GEN=42_MEMBER=1238_DE,GEN=52_MEMBER=1543_DE,GEN=110_MEMBER=3280_DE
GEN=115_MEMBER=3433_DE,GEN=93_MEMBER=2769_DE,GEN=110_MEMBER=3280_DE,GEN=2_MEMBER=38_DE,GEN=87_MEMBER=2607_DE
GEN=115_MEMBER=3434_DE,GEN=93_MEMBER=2769_DE,GEN=94_MEMBER=2804_DE,GEN=106_MEMBER=3163_DE,GEN=23_MEMBER=670_DE
GEN=115_MEMBER=3435_DE,GEN=43_MEMBER=1276_DE,GEN=94_MEMBER=2804_DE,GEN=106_MEMBER=3163_DE,GEN=2_MEMBER=38_DE
GEN=115_MEMBER=3436_DE,GEN=90_MEMBER=2671_DE,GEN=28_MEMBER=810_DE,GEN=43_MEMBER=1276_DE,GEN=42_MEMBER=1238_DE
GEN=115_MEMBER=3437_DE,GEN=46_MEMBER=1377_DE,GEN=52_MEMBER=1543_DE,GEN=2_MEMBER=38_DE,GEN=80_MEMBER=2388_DE
GEN=115_MEMBER=3438_DE,GEN=28_MEMBER=810_DE,GEN=46_MEMBER=1377_DE,GEN=111_MEMBER=3313_DE,GEN=87_MEMBER=2607_DE
GEN=115_MEMBER=3439_DE,GEN=81_MEMBER=2424_DE,GEN=110_MEMBER=3280_DE,GEN=106_MEMBER=3163_DE,GEN=90_MEMBER=2683_DE
GEN=115_MEMBER=3440_DE,GEN=72_MEMBER=2153_DE,GEN=110_MEMBER=3280_DE,GEN=48_MEMBER=1424_DE,GEN=111_MEMBER=3313_DE
GEN=115_MEMBER=3441_DE,GEN=68_MEMBER=2010_DE,GEN=46_MEMBER=1377_DE,GEN=111_MEMBER=3313_DE,GEN=2_MEMBER=38_DE
GEN=115_MEMBER=3442_DE,GEN=28_MEMBER=810_DE,GEN=72_MEMBER=2153_DE,GEN=81_MEMBER=2424_DE,GEN=111_MEMBER=3313_DE
GEN=115_MEMBER=3443_DE,GEN=28_MEMBER=810_DE,GEN=94_MEMBER=2804_DE,GEN=81_MEMBER=2424_DE,GEN=52_MEMBER=1543_DE
GEN=115_MEMBER=3444_DE,GEN=43_MEMBER=1276_DE,GEN=52_MEMBER=1543_DE,GEN=2_MEMBER=38_DE,GEN=80_MEMBER=2388_DE
GEN=115_MEMBER=3445_DE,GEN=90_MEMBER=2671_DE,GEN=72_MEMBER=2153_DE,GEN=48_MEMBER=1424_DE,GEN=2_MEMBER=38_DE
GEN=115_MEMBER=3446_DE,GEN=94_MEMBER=2804_DE,GEN=57_MEMBER=1691_DE,GEN=57_MEMBER=1698_DE,GEN=2_MEMBER=38_DE
GEN=115_MEMBER=3447_DE,GEN=90_MEMBER=2671_DE,GEN=68_MEMBER=2010_DE,GEN=93_MEMBER=2769_DE,GEN=42_MEMBER=1238_DE
GEN=115_MEMBER=3448_DE,GEN=28_MEMBER=810_DE,GEN=72_MEMBER=2153_DE,GEN=42_MEMBER=1238_DE,GEN=102_MEMBER=3042_DE
GEN=115_MEMBER=3449_DE,GEN=90_MEMBER=2671_DE,GEN=72_MEMBER=2153_DE,GEN=110_MEMBER=3280_DE,GEN=48_MEMBER=1424_DE
GEN=116_MEMBER=3450_DE,GEN=94_MEMBER=2804_DE,GEN=42_MEMBER=1238_DE,GEN=57_MEMBER=1691_DE,GEN=102_MEMBER=3042_DE
GEN=116_MEMBER=3451_DE,GEN=110_MEMBER=3280_DE,GEN=48_MEMBER=1424_DE,GEN=106_MEMBER=3163_DE,GEN=86_MEMBER=2570_DE
GEN=116_MEMBER=3452_DE,GEN=72_MEMBER=2153_DE,GEN=52_MEMBER=1543_DE,GEN=110_MEMBER=3280_DE,GEN=71_MEMBER=2125_DE
GEN=116_MEMBER=3453_DE,GEN=46_MEMBER=1377_DE,GEN=94_MEMBER=2804_DE,GEN=57_MEMBER=1691_DE,GEN=87_MEMBER=2607_DE
GEN=116_MEMBER=3454_DE,GEN=46_MEMBER=1377_DE,GEN=43_MEMBER=1276_DE,GEN=106_MEMBER=3163_DE,GEN=102_MEMBER=3042_DE
GEN=116_MEMBER=3455_DE,GEN=28_MEMBER=810_DE,GEN=43_MEMBER=1276_DE,GEN=106_MEMBER=3163_DE,GEN=102_MEMBER=3042_DE
GEN=116_MEMBER=3456_DE,GEN=90_MEMBER=2671_DE,GEN=93_MEMBER=2769_DE,GEN=81_MEMBER=2424_DE,GEN=87_MEMBER=2607_DE
GEN=116_MEMBER=3457_DE,GEN=72_MEMBER=2153_DE,GEN=93_MEMBER=2769_DE,GEN=42_MEMBER=1238_DE,GEN=80_MEMBER=2388_DE
GEN=116_MEMBER=3458_DE,GEN=90_MEMBER=2671_DE,GEN=72_MEMBER=2153_DE,GEN=42_MEMBER=1238_DE,GEN=110_MEMBER=3280_DE
GEN=116_MEMBER=3459_DE,GEN=28_MEMBER=810_DE,GEN=72_MEMBER=2153_DE,GEN=43_MEMBER=1276_DE,GEN=52_MEMBER=1543_DE
GEN=116_MEMBER=3460_DE,GEN=81_MEMBER=2424_DE,GEN=110_MEMBER=3280_DE,GEN=48_MEMBER=1424_DE,GEN=111_MEMBER=3313_DE
GEN=116_MEMBER=3461_DE,GEN=90_MEMBER=2671_DE,GEN=68_MEMBER=2010_DE,GEN=46_MEMBER=1377_DE,GEN=57_MEMBER=1698_DE
GEN=116_MEMBER=3462_DE,GEN=28_MEMBER=810_DE,GEN=110_MEMBER=3280_DE,GEN=90_MEMBER=2683_DE,GEN=87_MEMBER=2607_DE
GEN=116_MEMBER=3463_DE,GEN=28_MEMBER=810_DE,GEN=72_MEMBER=2153_DE,GEN=106_MEMBER=3163_DE,GEN=57_MEMBER=1691_DE
GEN=116_MEMBER=3464_DE,GEN=68_MEMBER=2010_DE,GEN=43_MEMBER=1276_DE,GEN=42_MEMBER=1238_DE,GEN=52_MEMBER=1543_DE
GEN=116_MEMBER=3465_DE,GEN=46_MEMBER=1377_DE,GEN=72_MEMBER=2153_DE,GEN=52_MEMBER=1543_DE,GEN=94_MEMBER=2797_DE
GEN=116_MEMBER=3466_DE,GEN=90_MEMBER=2671_DE,GEN=94_MEMBER=2804_DE,GEN=42_MEMBER=1238_DE,GEN=48_MEMBER=1424_DE
GEN=116_MEMBER=3467_DE,GEN=72_MEMBER=2153_DE,GEN=81_MEMBER=2424_DE,GEN=52_MEMBER=1543_DE,GEN=110_MEMBER=3280_DE
GEN=116_MEMBER=3468_DE,GEN=93_MEMBER=2769_DE,GEN=94_MEMBER=2804_DE,GEN=111_MEMBER=3313_DE,GEN=57_MEMBER=1691_DE
GEN=116_MEMBER=3469_DE,GEN=94_MEMBER=2804_DE,GEN=52_MEMBER=1543_DE,GEN=57_MEMBER=1698_DE,GEN=102_MEMBER=3042_DE
GEN=116_MEMBER=3470_DE,GEN=90_MEMBER=2671_DE,GEN=28_MEMBER=810_DE,GEN=68_MEMBER=2010_DE,GEN=110_MEMBER=3280_DE
GEN=116_MEMBER=3471_DE,GEN=68_MEMBER=2010_DE,GEN=81_MEMBER=2424_DE,GEN=48_MEMBER=1424_DE,GEN=102_MEMBER=3042_DE
GEN=116_MEMBER=3472_DE,GEN=93_MEMBER=2769_DE,GEN=43_MEMBER=1276_DE,GEN=57_MEMBER=1691_DE,GEN=2_MEMBER=38_DE
GEN=116_MEMBER=3473_DE,GEN=72_MEMBER=2153_DE,GEN=43_MEMBER=1276_DE,GEN=48_MEMBER=1424_DE,GEN=111_MEMBER=3313_DE
GEN=116_MEMBER=3474_DE,GEN=90_MEMBER=2671_DE,GEN=28_MEMBER=810_DE,GEN=93_MEMBER=2769_DE,GEN=23_MEMBER=670_DE
GEN=116_MEMBER=3475_DE,GEN=28_MEMBER=810_DE,GEN=110_MEMBER=3280_DE,GEN=106_MEMBER=3163_DE,GEN=102_MEMBER=3042_DE
GEN=116_MEMBER=3476_DE,GEN=90_MEMBER=2671_DE,GEN=43_MEMBER=1276_DE,GEN=81_MEMBER=2424_DE,GEN=110_MEMBER=3280_DE
GEN=116_MEMBER=3477_DE,GEN=90_MEMBER=2671_DE,GEN=52_MEMBER=1543_DE,GEN=48_MEMBER=1424_DE,GEN=71_MEMBER=2125_DE
GEN=116_MEMBER=3478_DE,GEN=68_MEMBER=2010_DE,GEN=43_MEMBER=1276_DE,GEN=94_MEMBER=2804_DE,GEN=52_MEMBER=1543_DE
GEN=116_MEMBER=3479_DE,GEN=43_MEMBER=1276_DE,GEN=48_MEMBER=1424_DE,GEN=2_MEMBER=38_DE,GEN=90_MEMBER=2683_DE
GEN=117_MEMBER=3480_DE,GEN=28_MEMBER=810_DE,GEN=68_MEMBER=2010_DE,GEN=93_MEMBER=2769_DE,GEN=81_MEMBER=2424_DE
GEN=117_MEMBER=3481_DE,GEN=46_MEMBER=1377_DE,GEN=81_MEMBER=2424_DE,GEN=52_MEMBER=1543_DE,GEN=48_MEMBER=1424_DE
GEN=117_MEMBER=3482_DE,GEN=28_MEMBER=810_DE,GEN=46_MEMBER=1377_DE,GEN=42_MEMBER=1238_DE,GEN=38_MEMBER=1125_DE
GEN=117_MEMBER=3483_DE,GEN=93_MEMBER=2769_DE,GEN=110_MEMBER=3280_DE,GEN=43_MEMBER=1276_DE,GEN=2_MEMBER=38_DE
GEN=117_MEMBER=3484_DE,GEN=90_MEMBER=2671_DE,GEN=42_MEMBER=1238_DE,GEN=72_MEMBER=2153_DE,GEN=57_MEMBER=1691_DE
GEN=117_MEMBER=3485_DE,GEN=94_MEMBER=2804_DE,GEN=81_MEMBER=2424_DE,GEN=106_MEMBER=3163_DE,GEN=87_MEMBER=2607_DE
GEN=117_MEMBER=3486_DE,GEN=90_MEMBER=2671_DE,GEN=28_MEMBER=810_DE,GEN=110_MEMBER=3280_DE,GEN=48_MEMBER=1424_DE
GEN=117_MEMBER=3487_DE,GEN=68_MEMBER=2010_DE,GEN=94_MEMBER=2804_DE,GEN=57_MEMBER=1691_DE,GEN=80_MEMBER=2388_DE
GEN=117_MEMBER=3488_DE,GEN=46_MEMBER=1377_DE,GEN=72_MEMBER=2153_DE,GEN=111_MEMBER=3313_DE,GEN=2_MEMBER=38_DE
GEN=117_MEMBER=3489_DE,GEN=68_MEMBER=2010_DE,GEN=46_MEMBER=1377_DE,GEN=52_MEMBER=1543_DE,GEN=111_MEMBER=3313_DE
GEN=117_MEMBER=3490_DE,GEN=90_MEMBER=2671_DE,GEN=28_MEMBER=810_DE,GEN=110_MEMBER=3280_DE,GEN=57_MEMBER=1691_DE
GEN=117_MEMBER=3491_DE,GEN=28_MEMBER=810_DE,GEN=81_MEMBER=2424_DE,GEN=116_MEMBER=3479_DE,GEN=49_MEMBER=1459_DE
GEN=117_MEMBER=3492_DE,GEN=90_MEMBER=2671_DE,GEN=72_MEMBER=2153_DE,GEN=48_MEMBER=1424_DE,GEN=87_MEMBER=2607_DE
GEN=117_MEMBER=3493_DE,GEN=93_MEMBER=2769_DE,GEN=110_MEMBER=3280_DE,GEN=106_MEMBER=3163_DE,GEN=102_MEMBER=3042_DE
GEN=117_MEMBER=3494_DE,GEN=46_MEMBER=1377_DE,GEN=49_MEMBER=1459_DE,GEN=71_MEMBER=2125_DE,GEN=80_MEMBER=2388_DE
GEN=117_MEMBER=3495_DE,GEN=90_MEMBER=2671_DE,GEN=81_MEMBER=2424_DE,GEN=116_MEMBER=3479_DE,GEN=49_MEMBER=1459_DE
GEN=117_MEMBER=3496_DE,GEN=94_MEMBER=2804_DE,GEN=116_MEMBER=3479_DE,GEN=49_MEMBER=1459_DE,GEN=87_MEMBER=2607_DE
GEN=117_MEMBER=3497_DE,GEN=90_MEMBER=2671_DE,GEN=42_MEMBER=1238_DE,GEN=48_MEMBER=1424_DE,GEN=80_MEMBER=2388_DE
GEN=117_MEMBER=3498_DE,GEN=46_MEMBER=1377_DE,GEN=116_MEMBER=3479_DE,GEN=111_MEMBER=3313_DE,GEN=43_MEMBER=1276_DE
GEN=117_MEMBER=3499_DE,GEN=68_MEMBER=2010_DE,GEN=93_MEMBER=2769_DE,GEN=81_MEMBER=2424_DE,GEN=48_MEMBER=1424_DE
GEN=117_MEMBER=3500_DE,GEN=81_MEMBER=2424_DE,GEN=52_MEMBER=1543_DE,GEN=48_MEMBER=1424_DE,GEN=43_MEMBER=1276_DE
GEN=117_MEMBER=3501_DE,GEN=116_MEMBER=3479_DE,GEN=48_MEMBER=1424_DE,GEN=106_MEMBER=3163_DE,GEN=87_MEMBER=2607_DE
GEN=117_MEMBER=3502_DE,GEN=28_MEMBER=810_DE,GEN=46_MEMBER=1377_DE,GEN=52_MEMBER=1543_DE,GEN=57_MEMBER=1691_DE
GEN=117_MEMBER=3503_DE,GEN=116_MEMBER=3479_DE,GEN=48_MEMBER=1424_DE,GEN=43_MEMBER=1276_DE,GEN=23_MEMBER=670_DE
GEN=117_MEMBER=3504_DE,GEN=90_MEMBER=2671_DE,GEN=46_MEMBER=1377_DE,GEN=93_MEMBER=2769_DE,GEN=94_MEMBER=2804_DE
GEN=117_MEMBER=3505_DE,GEN=93_MEMBER=2769_DE,GEN=81_MEMBER=2424_DE,GEN=72_MEMBER=2153_DE,GEN=57_MEMBER=1691_DE
GEN=117_MEMBER=3506_DE,GEN=110_MEMBER=3280_DE,GEN=43_MEMBER=1276_DE,GEN=57_MEMBER=1698_DE,GEN=2_MEMBER=38_DE
GEN=117_MEMBER=3507_DE,GEN=28_MEMBER=810_DE,GEN=81_MEMBER=2424_DE,GEN=72_MEMBER=2153_DE,GEN=71_MEMBER=2125_DE
GEN=117_MEMBER=3508_DE,GEN=28_MEMBER=810_DE,GEN=94_MEMBER=2804_DE,GEN=42_MEMBER=1238_DE,GEN=57_MEMBER=1691_DE
GEN=117_MEMBER=3509_DE,GEN=28_MEMBER=810_DE,GEN=68_MEMBER=2010_DE,GEN=52_MEMBER=1543_DE,GEN=48_MEMBER=1424_DE
GEN=118_MEMBER=3510_DE,GEN=28_MEMBER=810_DE,GEN=94_MEMBER=2804_DE,GEN=42_MEMBER=1238_DE,GEN=71_MEMBER=2125_DE
GEN=118_MEMBER=3511_DE,GEN=90_MEMBER=2671_DE,GEN=46_MEMBER=1377_DE,GEN=93_MEMBER=2769_DE,GEN=86_MEMBER=2570_DE
GEN=118_MEMBER=3512_DE,GEN=90_MEMBER=2671_DE,GEN=72_MEMBER=2153_DE,GEN=106_MEMBER=3163_DE,GEN=57_MEMBER=1698_DE
GEN=118_MEMBER=3513_DE,GEN=94_MEMBER=2804_DE,GEN=72_MEMBER=2153_DE,GEN=49_MEMBER=1459_DE,GEN=90_MEMBER=2683_DE
GEN=118_MEMBER=3514_DE,GEN=28_MEMBER=810_DE,GEN=42_MEMBER=1238_DE,GEN=81_MEMBER=2424_DE,GEN=87_MEMBER=2607_DE
GEN=118_MEMBER=3515_DE,GEN=28_MEMBER=810_DE,GEN=116_MEMBER=3479_DE,GEN=110_MEMBER=3280_DE,GEN=49_MEMBER=1459_DE
GEN=118_MEMBER=3516_DE,GEN=46_MEMBER=1377_DE,GEN=72_MEMBER=2153_DE,GEN=116_MEMBER=3479_DE,GEN=2_MEMBER=38_DE
GEN=118_MEMBER=3517_DE,GEN=90_MEMBER=2671_DE,GEN=48_MEMBER=1424_DE,GEN=106_MEMBER=3163_DE,GEN=90_MEMBER=2683_DE
GEN=118_MEMBER=3518_DE,GEN=90_MEMBER=2671_DE,GEN=42_MEMBER=1238_DE,GEN=111_MEMBER=3313_DE,GEN=57_MEMBER=1698_DE
GEN=118_MEMBER=3519_DE,GEN=42_MEMBER=1238_DE,GEN=81_MEMBER=2424_DE,GEN=110_MEMBER=3280_DE,GEN=49_MEMBER=1459_DE
GEN=118_MEMBER=3520_DE,GEN=90_MEMBER=2671_DE,GEN=81_MEMBER=2424_DE,GEN=110_MEMBER=3280_DE,GEN=86_MEMBER=2570_DE
GEN=118_MEMBER=3521_DE,GEN=28_MEMBER=810_DE,GEN=52_MEMBER=1543_DE,GEN=49_MEMBER=1459_DE,GEN=57_MEMBER=1698_DE
GEN=118_MEMBER=3522_DE,GEN=94_MEMBER=2804_DE,GEN=42_MEMBER=1238_DE,GEN=110_MEMBER=3280_DE,GEN=23_MEMBER=670_DE
GEN=118_MEMBER=3523_DE,GEN=28_MEMBER=810_DE,GEN=68_MEMBER=2010_DE,GEN=48_MEMBER=1424_DE,GEN=106_MEMBER=3163_DE
GEN=118_MEMBER=3524_DE,GEN=90_MEMBER=2671_DE,GEN=81_MEMBER=2424_DE,GEN=72_MEMBER=2153_DE,GEN=49_MEMBER=1459_DE
GEN=118_MEMBER=3525_DE,GEN=68_MEMBER=2010_DE,GEN=93_MEMBER=2769_DE,GEN=72_MEMBER=2153_DE,GEN=43_MEMBER=1276_DE
GEN=118_MEMBER=3526_DE,GEN=68_MEMBER=2010_DE,GEN=46_MEMBER=1377_DE,GEN=49_MEMBER=1459_DE,GEN=71_MEMBER=2125_DE
GEN=118_MEMBER=3527_DE,GEN=52_MEMBER=1543_DE,GEN=57_MEMBER=1691_DE,GEN=57_MEMBER=1698_DE,GEN=86_MEMBER=2570_DE
GEN=118_MEMBER=3528_DE,GEN=93_MEMBER=2769_DE,GEN=94_MEMBER=2804_DE,GEN=81_MEMBER=2424_DE,GEN=87_MEMBER=2607_DE
GEN=118_MEMBER=3529_DE,GEN=81_MEMBER=2424_DE,GEN=57_MEMBER=1691_DE,GEN=49_MEMBER=1459_DE,GEN=23_MEMBER=670_DE
GEN=118_MEMBER=3530_DE,GEN=90_MEMBER=2671_DE,GEN=110_MEMBER=3280_DE,GEN=48_MEMBER=1424_DE,GEN=86_MEMBER=2570_DE
GEN=118_MEMBER=3531_DE,GEN=68_MEMBER=2010_DE,GEN=111_MEMBER=3313_DE,GEN=106_MEMBER=3163_DE,GEN=49_MEMBER=1459_DE
GEN=118_MEMBER=3532_DE,GEN=94_MEMBER=2804_DE,GEN=42_MEMBER=1238_DE,GEN=81_MEMBER=2424_DE,GEN=2_MEMBER=38_DE
GEN=118_MEMBER=3533_DE,GEN=42_MEMBER=1238_DE,GEN=57_MEMBER=1691_DE,GEN=90_MEMBER=2683_DE,GEN=80_MEMBER=2388_DE
GEN=118_MEMBER=3534_DE,GEN=90_MEMBER=2671_DE,GEN=93_MEMBER=2769_DE,GEN=72_MEMBER=2153_DE,GEN=110_MEMBER=3280_DE
GEN=118_MEMBER=3535_DE,GEN=90_MEMBER=2671_DE,GEN=81_MEMBER=2424_DE,GEN=72_MEMBER=2153_DE,GEN=2_MEMBER=38_DE
GEN=118_MEMBER=3536_DE,GEN=28_MEMBER=810_DE,GEN=116_MEMBER=3479_DE,GEN=52_MEMBER=1543_DE,GEN=2_MEMBER=38_DE
GEN=118_MEMBER=3537_DE,GEN=68_MEMBER=2010_DE,GEN=42_MEMBER=1238_DE,GEN=72_MEMBER=2153_DE,GEN=86_MEMBER=2570_DE
GEN=118_MEMBER=3538_DE,GEN=28_MEMBER=810_DE,GEN=81_MEMBER=2424_DE,GEN=52_MEMBER=1543_DE,GEN=106_MEMBER=3163_DE
GEN=118_MEMBER=3539_DE,GEN=68_MEMBER=2010_DE,GEN=72_MEMBER=2153_DE,GEN=116_MEMBER=3479_DE,GEN=57_MEMBER=1698_DE
GEN=119_MEMBER=3540_DE,GEN=93_MEMBER=2769_DE,GEN=118_MEMBER=3515_DE,GEN=116_MEMBER=3479_DE,GEN=55_MEMBER=1639_DE
GEN=119_MEMBER=3541_DE,GEN=28_MEMBER=810_DE,GEN=110_MEMBER=3280_DE,GEN=48_MEMBER=1424_DE,GEN=106_MEMBER=3163_DE
GEN=119_MEMBER=3542_DE,GEN=118_MEMBER=3515_DE,GEN=48_MEMBER=1424_DE,GEN=111_MEMBER=3313_DE,GEN=43_MEMBER=1276_DE
GEN=119_MEMBER=3543_DE,GEN=94_MEMBER=2804_DE,GEN=116_MEMBER=3479_DE,GEN=57_MEMBER=1691_DE,GEN=57_MEMBER=1698_DE
GEN=119_MEMBER=3544_DE,GEN=42_MEMBER=1238_DE,GEN=116_MEMBER=3479_DE,GEN=48_MEMBER=1424_DE,GEN=90_MEMBER=2683_DE
GEN=119_MEMBER=3545_DE,GEN=90_MEMBER=2671_DE,GEN=81_MEMBER=2424_DE,GEN=72_MEMBER=2153_DE,GEN=48_MEMBER=1424_DE
GEN=119_MEMBER=3546_DE,GEN=81_MEMBER=2424_DE,GEN=110_MEMBER=3280_DE,GEN=111_MEMBER=3313_DE,GEN=49_MEMBER=1459_DE
GEN=119_MEMBER=3547_DE,GEN=28_MEMBER=810_DE,GEN=93_MEMBER=2769_DE,GEN=42_MEMBER=1238_DE,GEN=48_MEMBER=1424_DE
GEN=119_MEMBER=3548_DE,GEN=93_MEMBER=2769_DE,GEN=48_MEMBER=1424_DE,GEN=111_MEMBER=3313_DE,GEN=43_MEMBER=1276_DE
GEN=119_MEMBER=3549_DE,GEN=28_MEMBER=810_DE,GEN=94_MEMBER=2804_DE,GEN=49_MEMBER=1459_DE,GEN=23_MEMBER=670_DE
GEN=119_MEMBER=3550_DE,GEN=90_MEMBER=2671_DE,GEN=28_MEMBER=810_DE,GEN=68_MEMBER=2010_DE,GEN=42_MEMBER=1238_DE
GEN=119_MEMBER=3551_DE,GEN=68_MEMBER=2010_DE,GEN=118_MEMBER=3515_DE,GEN=90_MEMBER=2683_DE,GEN=80_MEMBER=2388_DE
GEN=119_MEMBER=3552_DE,GEN=68_MEMBER=2010_DE,GEN=118_MEMBER=3515_DE,GEN=72_MEMBER=2153_DE,GEN=111_MEMBER=3313_DE
GEN=119_MEMBER=3553_DE,GEN=118_MEMBER=3515_DE,GEN=49_MEMBER=1459_DE,GEN=86_MEMBER=2570_DE,GEN=102_MEMBER=3042_DE
GEN=119_MEMBER=3554_DE,GEN=68_MEMBER=2010_DE,GEN=72_MEMBER=2153_DE,GEN=116_MEMBER=3479_DE,GEN=57_MEMBER=1691_DE
GEN=119_MEMBER=3555_DE,GEN=72_MEMBER=2153_DE,GEN=116_MEMBER=3479_DE,GEN=43_MEMBER=1276_DE,GEN=90_MEMBER=2683_DE
GEN=119_MEMBER=3556_DE,GEN=52_MEMBER=1543_DE,GEN=49_MEMBER=1459_DE,GEN=57_MEMBER=1698_DE,GEN=80_MEMBER=2388_DE
GEN=119_MEMBER=3557_DE,GEN=90_MEMBER=2671_DE,GEN=28_MEMBER=810_DE,GEN=93_MEMBER=2769_DE,GEN=86_MEMBER=2570_DE
GEN=119_MEMBER=3558_DE,GEN=28_MEMBER=810_DE,GEN=93_MEMBER=2769_DE,GEN=52_MEMBER=1543_DE,GEN=43_MEMBER=1276_DE
GEN=119_MEMBER=3559_DE,GEN=90_MEMBER=2671_DE,GEN=68_MEMBER=2010_DE,GEN=48_MEMBER=1424_DE,GEN=23_MEMBER=670_DE
GEN=119_MEMBER=3560_DE,GEN=42_MEMBER=1238_DE,GEN=118_MEMBER=3515_DE,GEN=110_MEMBER=3280_DE,GEN=43_MEMBER=1276_DE
GEN=119_MEMBER=3561_DE,GEN=90_MEMBER=2671_DE,GEN=93_MEMBER=2769_DE,GEN=94_MEMBER=2804_DE,GEN=48_MEMBER=1424_DE
GEN=119_MEMBER=3562_DE,GEN=42_MEMBER=1238_DE,GEN=94_MEMBER=2804_DE,GEN=52_MEMBER=1543_DE,GEN=106_MEMBER=3163_DE
GEN=119_MEMBER=3563_DE,GEN=106_MEMBER=3163_DE,GEN=57_MEMBER=1691_DE,GEN=2_MEMBER=38_DE,GEN=87_MEMBER=2607_DE
GEN=119_MEMBER=3564_DE,GEN=90_MEMBER=2671_DE,GEN=68_MEMBER=2010_DE,GEN=42_MEMBER=1238_DE,GEN=110_MEMBER=3280_DE
GEN=119_MEMBER=3565_DE,GEN=28_MEMBER=810_DE,GEN=42_MEMBER=1238_DE,GEN=81_MEMBER=2424_DE,GEN=111_MEMBER=3313_DE
GEN=119_MEMBER=3566_DE,GEN=42_MEMBER=1238_DE,GEN=52_MEMBER=1543_DE,GEN=106_MEMBER=3163_DE,GEN=55_MEMBER=1639_DE
GEN=119_MEMBER=3567_DE,GEN=93_MEMBER=2769_DE,GEN=42_MEMBER=1238_DE,GEN=81_MEMBER=2424_DE,GEN=48_MEMBER=1424_DE
GEN=119_MEMBER=3568_DE,GEN=90_MEMBER=2671_DE,GEN=81_MEMBER=2424_DE,GEN=43_MEMBER=1276_DE,GEN=2_MEMBER=38_DE
